dataset,agglomerative@sw0.0,agglomerative@sw0.3,agglomerative@sw0.8,banksy_py,bayesspace,birch@sw0.0,birch@sw0.3,birch@sw0.8,gaussian_mixture@sw0.0,gaussian_mixture@sw0.3,gaussian_mixture@sw0.8,graphst,kmeans@sw0.0,kmeans@sw0.3,kmeans@sw0.8,spagcn,spectral@sw0.0,spectral@sw0.3,spectral@sw0.8,stagate
151673,0.0992594801230638,0.14793332881049076,0.24560875008751212,0.19808490819807875,0.5043737834217313,0.08821344913490366,0.17007462879487056,0.23496401745875697,0.16533020665223666,0.23505787396902336,0.29897276692285363,0.2355931017767938,0.17420667399051626,0.2500715350135494,0.2627784415201952,0.3852591432425522,0.16831588076971818,0.2423138947172816,0.3018812441837427,0.4259780881723076
151674,0.11884079288283696,0.2212556785500249,0.30002254262180444,0.24645478694199408,0.30062538148574897,0.1180367852092173,0.2528450781106391,0.27692088536037573,0.2082546041148925,0.2693488827455323,0.29425002550692975,0.22058101538466057,0.20967256904797824,0.29812818287020243,0.2672779870189586,0.39612679476075857,0.2177402139226832,0.1761931129593751,0.2802722777843898,0.39359305226007607
151507,0.07968841720401587,0.21069571335220524,0.21576135178991462,0.21892000841215822,0.38922935378921036,0.045874087368512055,0.1320529975079289,0.2513527623493769,0.13082560581581548,0.22277446029210546,0.26265344463682183,0.29903743851352727,0.18252147710380554,0.2401616476653766,0.1976265212769467,0.3834553663668036,0.13830716377522523,0.20020453878111455,0.2338606355203309,0.42634869330301733
151669,0.044205061170462245,0.14540742516528352,0.1895454791432171,0.15634155018555188,0.20251852597025788,0.030268636790949644,0.12966854906833353,0.18704536900314558,0.09850967821303404,0.13965703696921683,0.16915163227001595,0.12049980414901362,0.13562278672614472,0.1655564765742037,0.1808052372738942,0.19925228348214896,0.11494031961580202,0.16789329493648572,0.1786623462974188,0.24864095250096133
151670,-0.07384442034784718,0.280014239444171,0.1993220380186911,0.2945022373356372,0.23065179383478474,-0.08513723452602168,0.1876685778839524,0.18076285943729278,0.0801675665947441,0.17780756463547612,0.24276469417135982,0.21318130046998832,0.262007775646567,0.22146459984255526,0.1929795176481394,0.22162956713600845,0.10737939041986139,0.346417381108651,0.2207146398145301,0.2720224123187119
