dataset,kmeans@sw0.0,gaussian_mixture@sw0.0,agglomerative@sw0.0,spectral@sw0.0,birch@sw0.0,kmeans@sw0.3,gaussian_mixture@sw0.3,agglomerative@sw0.3,spectral@sw0.3,birch@sw0.3,kmeans@sw0.8,gaussian_mixture@sw0.8,agglomerative@sw0.8,spectral@sw0.8,birch@sw0.8
151673,0.17420667399051626,0.16533020665223666,0.0992594801230638,0.16831588076971818,0.08821344913490366,0.2500715350135494,0.23505787396902336,0.14793332881049076,0.2423138947172816,0.17007462879487056,0.2627784415201952,0.29897276692285363,0.24560875008751212,0.3018812441837427,0.23496401745875697
151674,0.20967256904797824,0.2082546041148925,0.11884079288283696,0.2177402139226832,0.1180367852092173,0.29812818287020243,0.2693488827455323,0.2212556785500249,0.1761931129593751,0.2528450781106391,0.2672779870189586,0.29425002550692975,0.30002254262180444,0.2802722777843898,0.27692088536037573
151507,0.18252147710380554,0.13082560581581545,0.07968841720401587,0.13830716377522523,0.045874087368512055,0.2401616476653766,0.22277446029210546,0.21069571335220524,0.20020453878111455,0.1320529975079289,0.1976265212769467,0.26265344463682183,0.21576135178991462,0.2338606355203309,0.2513527623493769
151669,0.13562278672614475,0.09850967821303404,0.044205061170462245,0.11494031961580202,0.030268636790949644,0.16555647657420372,0.13965703696921683,0.14540742516528352,0.16789329493648572,0.12966854906833353,0.1808052372738942,0.16915163227001595,0.1895454791432171,0.1786623462974188,0.18704536900314558
151670,0.262007775646567,0.0801675665947441,-0.07384442034784718,0.10737939041986139,-0.08513723452602168,0.22146459984255526,0.17780756463547612,0.280014239444171,0.346417381108651,0.1876685778839524,0.19297951764813936,0.24276469417135982,0.1993220380186911,0.2207146398145301,0.18076285943729278
